file,ts,p7_U,p7_M,p7_L,p8_U,p8_M,p8_L,rsi6_val,ma4_val,b1_U_val,b1_M_val,b1_L_val,LABEL,RULE_NAME,REASON
Screenshot_20260830-114909.png,20260830114909,401.0000004768372,427.0078125,458.0009765625,436.0,444.50048828125,453.0009765625,65.51,43.818,48.8398,35.0405,21.2411,BUY,rule_c_buy,"f7<f11=True, tried_and_failed_cross_f10=True, touches(f7,f11)=5"
Screenshot_20260830-114914.png,20260830114914,306.0000001192093,365.0009765625,425.03125,356.00000762939453,397.00048828125,439.015625,65.51,43.818,48.8398,35.0405,21.2411,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-114919.png,20260830114919,102.25,137.00390625,178.00003051757812,100.03125,142.001953125,185.00006103515625,65.51,43.818,48.8398,35.0405,21.2411,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-114925.png,20260830114925,315.515625,334.0,364.00390625,308.00000762939453,341.0001220703125,374.001953125,65.51,43.818,48.8398,35.0405,21.2411,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-114931.png,20260830114931,291.000244140625,352.00390625,416.015625,286.0000000009313,348.00000000023283,410.0000000000582,65.51,43.818,48.8398,35.9405,21.2411,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-114936.png,20260830114936,324.00000000046566,391.0000000298023,458.0000009536743,297.00000000186265,363.0000000000582,428.0000000000037,65.51,43.818,48.8398,35.0405,21.2411,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-114941.png,20260830114941,383.0009765625,404.001953125,425.0078125,394.0078125,412.03125,431.015625,65.51,43.818,48.8398,35.0405,21.2411,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-114947.png,20260830114947,301.0,345.0000000000582,402.00006103515625,350.0000000037253,377.00000005960464,405.0000002384186,65.51,43.818,48.8398,35.0405,21.2411,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-114954.png,20260830114954,79.015625,93.03125,106.0625,85.0009765625,98.0009765625,111.0009765625,65.51,43.818,48.8398,35.0405,21.2411,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115022.png,20260830115022,113.00001525878906,147.00000095367432,181.0000001192093,107.00003051757812,129.50001525878918,152.00000000000023,48.4,49.569,81.2429,55.9458,30.6486,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115034.png,20260830115034,283.001953125,295.0078125,306.125,293.0000000298023,299.0039062649012,305.0078125,48.4,49.569,81.2429,55.9458,30.6486,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115040.png,20260830115040,138.00000000046566,189.00000000745055,241.00000005960464,122.00000000011642,163.00000000745058,204.0000004768372,48.4,49.569,81.2429,55.9458,30.6486,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115045.png,20260830115045,362.03125,383.015625,410.00006103515625,361.001953125,389.0009765625,417.0,48.4,49.569,81.2429,55.9458,30.6486,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115051.png,20260830115051,257.00000190734863,293.00000190734863,328.00000381469727,247.00000190734863,274.0000009536743,299.0000009536743,48.4,49.569,81.2429,55.9458,30.6486,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115056.png,20260830115056,292.0001220703125,355.0000002384186,418.0000000002328,334.0000000000002,387.0000000000073,440.0000000000582,48.4,49.569,81.2429,55.9458,30.6486,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115101.png,20260830115101,253.015625,296.0078125,340.0009765625,262.0000000298023,304.00000190734863,346.0001220703125,48.4,49.569,81.2429,55.9458,30.6486,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115110.png,20260830115110,266.0000305175781,317.000244140625,368.0625,326.0078125,346.00390625,367.001953125,35.22,40.67,67.8129,48.9369,30.0608,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115116.png,20260830115116,274.00006103515625,327.00000762939453,413.0000004768372,384.0,405.5001220703125,427.000244140625,35.22,40.67,67.8129,48.9369,30.0608,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115122.png,20260830115122,122.0001220703125,148.0001220703125,175.00006103515625,139.00006103515625,161.00006103515625,183.00006103515625,35.22,40.67,67.8129,48.9369,30.0608,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115128.png,20260830115128,314.03125,330.00390625,347.00390625,319.00048828125,330.001953125,339.03125,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115135.png,20260830115135,178.00048828125,232.03125,287.03125,190.00000190734863,233.000244140625,276.0078125,40.95,46.485,70.8622,56.129,41.3952,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115140.png,20260830115140,104.0625,123.03125,148.000244140625,100.03125,114.03125,129.0078125,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115152.png,20260830115152,271.0000004768372,338.00000190734863,404.00001525878906,319.0000000009313,372.0000004768372,425.000244140625,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115158.png,20260830115158,191.2500000000194,209.0,256.00000762942364,213.00000762939453,254.00000000745055,297.0000000000009,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115204.png,20260830115204,247.50000095379076,307.0,312.5,248.001953125,280.0078125,311.03125,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115210.png,20260830115210,233.0000000000582,291.00000762939453,351.015625,257.00000381469727,310.00000000023283,363.0,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115216.png,20260830115216,357.00000762939453,373.015625,392.0625,358.00000005960464,378.00001525878906,397.0078125,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115221.png,20260830115221,252.0000001192093,290.00000190734863,327.0001220703125,275.000244140625,306.0001220703125,336.00006103515625,40.95,46.485,70.8622,56.129,41.3958,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115235.png,20260830115235,286.5634765625,317.00390625,376.00000000186265,256.03125,289.0009765625,322.00001525878906,53.7,47.936,48.3432,41.2149,34.0866,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115241.png,20260830115241,409.0000002384186,429.000244140625,452.03125,426.0,436.500244140625,447.00048828125,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115248.png,20260830115248,325.03125,355.0078125,385.0001220703125,332.00048828125,363.500244140625,395.0,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115254.png,20260830115254,154.00000762939453,194.0009765625,237.015625,150.00000000745058,199.0000004768372,248.00006103515625,68.46,64.986,60.3439,43.5463,26.7487,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115304.png,20260830115304,132.03125,170.5,174.0,158.0,166.50390625,175.0078125,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115310.png,20260830115310,167.00000000046566,202.0000004768372,238.00048828125,154.00000000001455,190.00000000745055,228.0000004768372,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115316.png,20260830115316,269.015625,283.03125,298.03125,269.00048828125,282.00048828125,295.00048828125,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115322.png,20260830115322,210.03125762939453,247.00003051757807,291.0000305175781,211.03125,253.00390625,296.00048828125,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115334.png,20260830115334,255.00000000001452,262.5312500000073,270.0625,254.0000000000001,260.50781250000006,267.015625,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115340.png,20260830115340,400.00048828125,429.00390625,458.015625,395.00001525878906,425.0000305175781,455.0000305175781,68.46,64.986,60.3439,43.5463,26.7487,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115348.png,20260830115348,223.0009765625,253.25,291.125,265.5625,287.0625,293.5,43.75,46.296,52.2039,40.5084,28.8139,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115353.png,20260830115353,321.00000024214387,350.0,397.0000000002328,274.75000000046566,323.0000305175781,351.0009765625,43.75,46.296,52.203,40.5084,28.8139,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115400.png,20260830115400,406.0001220703125,426.015625,449.0078125,419.00006103515625,436.001953125,454.0078125,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115406.png,20260830115406,369.0000000002328,410.0000002384186,451.000244140625,388.0001220703125,424.000244140625,460.00048828125,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115412.png,20260830115412,97.0078125,124.0078125,152.0078125,88.015625,117.00003051757812,146.00000002980232,54.94,60.687,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115417.png,20260830115417,119.00048828125,172.00000095367432,236.0,147.00000047683716,151.00000047683716,155.00000047683716,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115423.png,20260830115423,129.00396728515625,164.6259765625,199.0000004768372,120.000244140625,148.0078125,179.015625,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115428.png,20260830115428,113.125,144.03125,175.001953125,111.015625,146.000244140625,180.00000762939453,54.94,60.667,62.4905,47.1727,31.8549,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115434.png,20260830115434,152.0390625,207.03125,212.0,189.0,200.501953125,212.00390625,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115440.png,20260830115440,258.015625,296.0625,335.03125,255.0009765625,300.0001220703125,346.00000381469727,54.94,60.667,62.4905,47.1727,31.8549,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115446.png,20260830115446,134.0000038146973,156.00001525878906,177.0001220703125,129.00000023841858,149.0000038146973,168.0001220703125,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115451.png,20260830115451,114.03125,161.03125,209.0078125,156.00000000046566,186.0000000149012,218.0000001192093,54.94,60.667,62.4905,47.1727,31.8549,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115457.png,20260830115457,263.0,330.0000000074506,402.00390625,255.0,335.00000000000006,416.00000381469727,54.94,60.667,62.4905,47.1727,31.8549,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115527.png,20260830115527,111.0078125,180.0000000000291,255.0,117.03125,284.0,326.5,41.5,58.276,69.0995,60.9147,52.7299,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115533.png,20260830115533,254.0000000004657,326.00000381469727,398.03125,291.5,349.5,417.0000000000001,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115540.png,20260830115540,141.00000047683716,160.0001220703125,179.015625,135.00000095367432,153.0001220703125,172.015625,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115546.png,20260830115546,220.0000038146973,261.00000762939453,301.00001525878906,211.00000023841855,244.0000004768372,282.00000000023283,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115552.png,20260830115552,75.0,83.0,92.3125,77.015625,85.015625,93.03125,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115559.png,20260830115559,221.00000000186265,302.0000000001164,383.0000000000073,300.0,350.0000000000018,400.0000000002328,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115605.png,20260830115605,200.00048828125,225.000244140625,250.0001220703125,237.0000000000001,246.00001525878912,255.00003051757807,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115610.png,20260830115610,264.501953125,310.00000381469727,377.00000000000006,166.2509765625,316.0000000009313,396.0,29.89,28.529,67.0796,48.6289,30.1782,SELL,expansion_sell,"expansion=True, f7>f9=True, f8>f9=True"
Screenshot_20260830-115616.png,20260830115616,230.00000190734863,295.00000000023283,371.0,123.75000000046566,263.0000001192093,300.0000305175781,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115623.png,20260830115623,417.00390625,437.0078125,456.015625,396.250244140625,443.00048828125,461.0009765625,29.89,28.529,67.0796,48.6289,30.1782,SELL,expansion_sell,"expansion=True, f7>f9=True, f8>f9=True"
Screenshot_20260830-115629.png,20260830115629,86.5625,117.0625,148.0001220703125,101.01565551757812,144.00000001490116,379.5,29.89,28.529,67.0796,48.6289,30.1782,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115655.png,20260830115655,401.0009765625,428.00048828125,454.0009765625,292.5,393.001953125,441.0000000000018,35.08,42.3,64.1983,56.0402,47.8821,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115701.png,20260830115701,119.0625,159.03125,199.015625,129.5039100646973,185.0000000004657,364.5,35.08,42.3,64.1983,56.0402,47.8821,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115707.png,20260830115707,108.03125,143.03125,178.03125,98.265625,131.0078125,167.000244140625,35.08,42.3,64.1983,56.0402,47.8821,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115713.png,20260830115713,183.0000000037253,217.00000095367432,251.000244140625,126.75000000046566,201.00000005960464,234.0000004768372,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115719.png,20260830115719,218.91666666670548,285.00000005960464,350.51568603515625,232.0000000000291,287.00000381469727,346.001953125,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-115728.png,20260830115728,214.00000095367432,243.00048828125,273.0001220703125,238.00048828125,258.000244140625,278.0001220703125,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115733.png,20260830115733,173.0000038146973,193.0009765625,214.03125,168.00000005960464,191.0000038146973,214.000244140625,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115739.png,20260830115739,337.001953125,393.001953125,449.00390625,387.0000000000002,425.0000004768372,467.00390625,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115745.png,20260830115745,113.03125,149.03125,185.015625,134.00003051757812,165.000244140625,196.0009765625,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115751.png,20260830115751,345.0000002384186,393.0000001192093,441.0000001192093,279.7500000074506,420.0000002384186,451.00000190734863,41.14,54.65,58.9971,52.5279,46.0587,BUY,expansion_buy,"expansion=True, f7<f11=False, f8<f11=True"
Screenshot_20260830-115810.png,20260830115810,100.03125,129.00390625,158.00048828125,94.03125,119.0009765625,145.00001525878906,41.14,54.65,58.9971,52.5279,46.0587,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115820.png,20260830115820,123.00001525878906,159.00000047683716,196.00000000745055,149.00000190734863,179.00000095367432,209.0,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115826.png,20260830115826,311.0000009536743,358.000244140625,407.015625,263.7500002384186,357.0000002384186,398.0000001192093,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115832.png,20260830115832,172.6875,194.03125,214.0625,146.251953125,197.0001220703125,218.00000762939453,62.32,55.856,53.6263,44.0494,34.4725,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115838.png,20260830115838,343.00000762939453,386.001953125,434.00390625,239.25,410.0000000037253,449.00390625,62.32,55.856,53.6263,44.0494,34.4725,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-115845.png,20260830115845,149.50048828125,230.015625,235.25,215.0,227.5001220703125,240.000244140625,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115852.png,20260830115852,122.0078125,189.0000004768372,258.0000000000009,153.00000000000364,218.00000000000009,283.0,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115858.png,20260830115858,306.0000000000002,380.0000002384186,462.0009765625,240.75,371.0,459.0000000000018,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115904.png,20260830115904,269.0009765625,296.00048828125,323.000244140625,272.00103759765625,313.00001525878906,386.5,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115910.png,20260830115910,130.00048828125,201.00000762939453,272.0000001192093,208.00000000001452,293.0000001192093,334.5,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115917.png,20260830115917,394.000244140625,410.0009765625,424.0078125,402.001953125,415.00390625,429.001953125,62.32,55.856,53.6263,44.0494,34.4725,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115936.png,20260830115936,286.015625,340.0078125,394.001953125,269.03125,320.00048828125,372.0000004768372,59.11,52.193,66.2534,51.2607,36.2681,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115941.png,20260830115941,339.0078125,373.0000076293945,407.0000000037253,353.00390625,386.001953125,419.0,59.11,52.192,66.2534,51.2607,36.2681,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115948.png,20260830115948,144.00001525878906,192.0000038146973,243.00000005960464,132.0009765625,165.00048828125,198.0,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-115955.png,20260830115955,373.0000000000582,402.00000381469727,435.015625,381.03125,411.001953125,440.0001220703125,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120002.png,20260830120002,263.5078125,295.626953125,320.5000002384186,254.000244140625,292.00000381469727,340.0000000000001,59.69,57.9,51.824,40.5101,29.1962,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120016.png,20260830120016,327.125,333.25,339.25,335.0000009536743,339.0000009536743,343.0000009536743,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120022.png,20260830120022,169.0000001192093,259.0000000000145,350.0,233.0,307.0,381.0,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120028.png,20260830120028,153.00006103515625,177.00390625,201.015625,171.0078125,188.03125,206.0625,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120033.png,20260830120033,338.001953125,382.015625,426.03125,196.75001525878903,376.0000000298023,417.0000000000291,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120039.png,20260830120039,228.001953125,273.015625,320.0078125,259.0,293.0000004768372,330.0078125,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120045.png,20260830120045,208.0000000149012,297.0000000000018,387.0,256.0000000149012,338.0,420.0,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120051.png,20260830120051,398.00006103515625,431.00006103515625,461.000244140625,298.5,452.0000000000009,466.00390625,59.69,57.9,51.824,40.5101,29.1962,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120057.png,20260830120057,265.000244140625,316.00000381469727,366.0000001192093,251.0009765625,290.0000305175781,330.0000004768372,59.69,57.9,51.824,40.5101,29.1962,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120119.png,20260830120119,256.0000305175781,324.00390625,393.015625,292.25,347.0000000000073,407.0000000037253,49.26,58.09,68.7296,47.3559,25.9792,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120131.png,20260830120131,155.03125,189.00001525878903,224.0000000037253,182.5019536018372,239.0000000000582,270.5,49.26,58.09,68.7326,47.3559,25.9797,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120138.png,20260830120138,390.50000405311584,459.000244140625,465.25,287.5,448.0,465.0078125,49.26,58.09,68.7326,47.3559,25.9792,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120145.png,20260830120145,153.00000000093132,207.00000190734863,261.001953125,136.00000000000364,199.00000000001452,263.0000000001164,49.26,58.09,68.7326,47.3559,25.9792,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120152.png,20260830120152,420.00048828125,439.0078125,459.125,426.0078125,445.015625,464.015625,49.26,58.09,68.7326,47.3559,25.9792,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120205.png,20260830120205,166.001953125,207.00048828125,246.0000004768372,180.00006103515625,197.00390625,217.001953125,49.26,58.09,68.7326,47.3559,25.9792,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-120211.png,20260830120211,79.0625,111.015625,143.0078125,74.0009765625,109.00000762939452,143.0000001192093,49.26,58.09,68.7326,47.3559,25.9792,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120222.png,20260830120222,143.375,171.00048828125,195.0001220703125,162.00000001490116,166.00000001490116,170.00000001490116,60.19,53.314,73.7894,53.8319,33.8745,BUY,rule_b_buy,"touches(f7,f10/f11)=7, f8_cross_down_f10=True, f8<=f10=True"
Screenshot_20260830-120230.png,20260830120230,311.1328125,333.125,367.00000190734863,230.78125,331.00048828125,372.00000190734863,60.19,53.314,73.7894,53.8319,33.8745,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120237.png,20260830120237,81.0078125,109.0001220703125,136.00000190734863,92.00001525878906,120.00000095367432,147.00000023841858,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120245.png,20260830120245,383.0000001192093,406.001953125,440.0000009536743,421.0,436.5000000009313,452.00000000186265,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120253.png,20260830120253,301.0078125,362.00000381469727,422.0000000009313,290.0078125,328.00048828125,368.0000004768372,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120300.png,20260830120300,102.015625,142.0001220703125,181.00003051757807,118.00000762939452,142.001953125,169.00390625,60.19,53.314,73.7894,53.8319,33.8745,BUY,rule_b_buy,"touches(f7,f10/f11)=7, f8_cross_down_f10=False, f8<=f10=True"
Screenshot_20260830-120306.png,20260830120306,331.5390625,387.001953125,440.015625,334.001953125,394.00000381469727,455.0000000009313,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120312.png,20260830120312,104.00000047683716,179.00000023841858,253.00000023841855,175.0,222.0000000004657,271.000244140625,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120317.png,20260830120317,135.0001220703125,149.00390625,163.125,131.00006103515625,147.00048828125,162.0078125,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120324.png,20260830120324,129.00003051757812,156.00003051757812,183.00001525878903,137.0078125,165.000244140625,193.00000762939453,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120331.png,20260830120331,108.015625,191.0001220703125,275.0000000298023,85.0625,149.00048828125,215.00000095367432,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120337.png,20260830120337,337.0000305175781,394.0000305175781,446.0009765625,402.00000000001455,427.00000190734863,454.00390625,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120343.png,20260830120343,399.25,414.0625,427.0625,404.0078125,415.5039064884186,427.0000004768372,60.19,53.314,73.7894,53.8319,33.8745,BUY,rule_b_buy,"touches(f7,f10/f11)=7, f8_cross_down_f10=False, f8<=f10=True"
Screenshot_20260830-120351.png,20260830120351,83.00048828125,116.00003051757812,152.00000005960464,100.00000381469728,130.00000095367432,164.00000001490116,60.19,53.314,73.7894,53.8319,33.8745,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120402.png,20260830120402,234.03125,242.0,255.03125,240.03125,246.0625,253.03125,52.17,51.253,54.5676,41.5481,28.5285,SELL,rule_b_sell,"touches(f7,f10/f9)=5, f8_cross_up_f10=True, f8>=f10=True"
